"gene" "baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Rbak"	1203.30195077974	0.038984649909298	0.0935630454487778	0.416667175831089	0.676921866544868	0.840742216679718
"Slc25a3"	34024.1859796881	-0.108146417955142	0.0967472296169546	-1.11782444193306	0.263641980356548	0.511676269188587
"Myt1l"	23.9450904329025	-0.0809751347075223	0.642588669467569	-0.126013947265233	0.899720884264398	NA
"Dsg1b"	20.6340778959603	0.0259286242619604	0.343717110841623	0.0754359426520015	0.939867862566878	NA
"Serpina10"	448.406782805004	-0.142700175368158	0.231975087347505	-0.615153019230853	0.538453670703403	0.75289334312615
"Ppp4r1"	6581.64144861423	0.0428893763519032	0.0664860981332551	0.645087883875242	0.518870235114014	0.739185595397175
"Ces1e"	1295.07933871679	0.101455759447609	0.127824358816004	0.793712250054379	0.427362967093693	0.666184627058585
"Olfr99"	50.5838374320792	0.46259078299081	0.191991732083288	2.40943074981028	0.0159774279142041	0.0918329316824702
"Rcc1l"	1843.60958389096	-0.401884719093639	0.075556665002168	-5.31898435541203	1.04348106723289e-07	2.16887539824355e-05
"Flot2"	785.181213316104	-0.446003698314629	0.138477776197649	-3.22076011444644	0.00127851113616682	0.0171721188789838
"Rps12"	3464.88576778022	-0.406144137167786	0.123426874682591	-3.29056486451788	0.000999864469211911	0.0148585225187818
"Olfr392"	140.545883225068	0.340419976886218	0.125616396803447	2.70999635038788	0.0067283948484724	0.0514502192575315
"Hist1h2af"	227.408539651218	-0.168802955981698	0.281536989595976	-0.599576475630934	0.548788528837016	0.759954884762093
"Rpl34"	5617.83521395024	-0.356295306664665	0.15881849607396	-2.24341191657388	0.024870264151658	0.120707166466366
"Hsh2d"	482.63856797202	0.482712367579364	0.209850465853129	2.30026826777314	0.021433026268747	0.11058363468204
"Zfp13"	292.83534261001	0.0515021089597469	0.199510407348481	0.258142468075809	0.796296957170297	0.906222828979569
"Gmfb"	6353.01969506546	-0.0309579905283159	0.0920688365872327	-0.336248308068757	0.736683626867188	0.874713988562661
"Abca14"	40.6503739965499	-0.203877668678033	0.479839696463915	-0.424887040777305	0.670919022153356	NA
"Irgc1"	40.3378010202703	-0.339632469504545	0.427090702469775	-0.795223280536249	0.426483631836384	NA
"Pgghg"	3551.13769536911	-0.128435395336989	0.0880105951327128	-1.4593174281269	0.144477760751022	0.357496459191665
"Olfr285"	46.1202625929611	0.116568382841295	0.198372209400408	0.587624562904398	0.556784320256883	0.765204535683234
"Gm10108"	1102.10360297139	0.0393154703602382	0.216573602067821	0.181533991146005	0.855948455277721	0.937658008719806
"Zfp27"	877.759852773325	-0.0665378223017553	0.0986359997249165	-0.674579489104596	0.499942967880545	0.724764748903026
"Lmtk3"	67.2880703520792	0.0888970721209301	0.403033476246764	0.220569946071927	0.82542730426949	0.921991005965904
"Iah1"	1202.26370084474	-0.0124448121737902	0.128815932191665	-0.0966092622399655	0.923036700701764	0.967796813909803
"Pgk1"	24922.3909580948	-0.312125385944656	0.162432513797669	-1.92156963311821	0.0546599326836578	0.199716043546179
"Gm10109"	45.1395849214108	-0.0101392779596725	0.214906058677719	-0.0471800470496635	0.962369729958241	0.98499839158843
"Ccn6"	30.5937123706169	-0.0205115352866951	0.310643635753822	-0.0660291502091163	0.947354617578576	NA
"Lmnb2"	5663.24963763878	-0.0763172294513158	0.101257337117213	-0.75369579750031	0.451031905932945	0.685022088070188
"Qk"	622.226020468805	-0.1216581974347	0.222026911282072	-0.547943475555268	0.583730715449954	0.782700938351894
"Gm6055"	8.72984242835954	0.787318440777507	0.976805070959254	0.806013875423819	0.420234848598363	NA
"Cd200r4"	28.729546873403	-0.132923179850003	0.370467905907688	-0.358798097568875	0.719746135957182	NA
"Gm10110"	57.9101690037112	0.157142157380117	0.191608534037483	0.82012086867371	0.412147206653076	0.653368648319891
"Btbd3"	2373.19460819648	0.102343936086101	0.0671848646585701	1.5233183337677	0.127679082494157	0.332557610230709
"Zfp119b"	283.228182699677	0.036443131968443	0.132033189639932	0.276014932819749	0.782536596862665	0.899051267618413
"Olfr183"	42.9281481011417	0.478395977689967	0.195896042850227	2.44209107406894	0.0146024622946202	NA
"Scfd2"	1830.34535288892	-0.0380750637868145	0.0972059865230255	-0.391694638866666	0.695283851725025	0.850900116764828
"Rai1"	3674.87404700847	0.0969095075370063	0.148107319854477	0.654319500428639	0.512905985044169	0.734949033129131
"Zfp954"	1319.43596331791	0.011799543986985	0.076026480210276	0.155203081273124	0.876661219220154	0.947920584808994
"Olfr149"	550.584945138977	0.28203713342032	0.0967119906232084	2.9162581764979	0.00354257223758818	0.0336300345231958
"Defb45"	28.1200418667285	-0.273311882912181	0.285593540481156	-0.956996024670995	0.338569261509735	NA
"Cttnbp2nl"	5673.87775332403	-0.0638891947633246	0.10795472937228	-0.591814690609836	0.553974684746795	0.763252442702726
"Olfr20"	18.6077724662989	0.76944650494899	0.763558068828722	1.00771183798673	0.313592820261085	NA
"Olfr569"	39.4460412754613	0.195090288582288	0.210059066188675	0.928740149720834	0.353023768063246	NA
"Unc13c"	119.374915368901	0.0776523088028118	0.222433249335271	0.349103872891626	0.727011329130864	0.869370922742357
"Ifnlr1"	1545.81894740361	0.214292602649178	0.0896946562718004	2.38913455445785	0.0168881159431628	0.0951594686217927
"Vmn1r232"	12.210189996207	0.22319647698727	0.345548197766301	0.645919956839771	0.518331194397092	NA
"Ppef1"	151.326462749543	-0.0526198627158548	0.148303271650541	-0.354812554910099	0.722730022105803	0.866442307683872
"Cnih4"	2286.50241055612	0.17895461049671	0.135220677459295	1.32342637131499	0.185693626733963	0.417371401099262
"Tgif2"	629.976146293443	0.0982607893030045	0.133525886111663	0.735893182695919	0.461795706409886	0.694091928607392
"Hs6st2"	12.3133357701943	-0.490718242273118	0.668687460312303	-0.733852915447127	0.463038386204005	NA
"Olfr395"	132.150561795498	-0.0677208855584309	0.157304669380781	-0.430507789915006	0.666826301334432	0.834858148848579
"Lancl2"	844.771968299556	-0.238757692531727	0.08817155370162	-2.70787666212283	0.00677151824309738	0.0516499107092767
"2700097O09Rik"	984.910864199821	0.068886985472479	0.090518182266544	0.761029262271653	0.446639589369394	0.681913790472342
"Vmn2r7"	169.205547100806	-0.134860958465769	0.197398811448298	-0.683190326609899	0.49448658438047	0.72024552602299
"Btbd9"	5582.91422030421	0.0958195870878384	0.0566188411335648	1.69236220963616	0.0905769331198896	0.272451744558163
"Gspt1"	6434.3187214989	-0.168607796873425	0.0828739213751557	-2.03450969950085	0.0419002316534853	0.167828832708929
"Tnfaip8"	3238.2676563653	-0.207191659300432	0.0973247949667602	-2.12886818175364	0.0332651679228052	0.144716043372887
"Rapgef2"	4568.14803143197	0.133056972627784	0.0775903482183051	1.71486500168062	0.0863699806107129	0.26419426740157
"Gak"	17452.7917549658	0.133039531143451	0.0572153440281205	2.32524217765892	0.0200590142090445	0.106186023465774
"Cks2"	1461.57295390748	-0.35172237818158	0.110911685397385	-3.17119316076926	0.00151814157851928	0.0190374495985057
"Lhfpl5"	107.586177416634	0.1255154409044	0.12913668645669	0.971958041888398	0.331071422651948	0.579845756883988
"Opcml"	247.338472955577	0.103872198599268	0.136552374421274	0.760676619791427	0.446850242907842	0.682172772591957
"Morf4l1"	8522.73089485173	-0.204893789750887	0.064324003564397	-3.1853395062041	0.00144584276715942	0.0184650334349669
"Olfr1129"	174.797439487041	0.0702714047406718	0.170483908617182	0.412187902721451	0.680201703273289	0.84260082234719
"Fbxw24"	10.3151270988478	0.621189510083342	0.387385329056103	1.6035442322943	0.108814551767359	NA
"Gm10237"	6.27645297411722	0.265821877884145	0.560144589828065	0.474559395397781	0.635101053568188	NA
"Gm6030"	11.2595942914769	0.0639205936343909	0.418339906484968	0.152795830958307	0.878559285543348	NA
"Trank1"	79.4077582508655	-0.159311749491631	0.290163490494324	-0.549041332595726	0.582977085046131	0.782294500836046
"Nectin2"	9041.08622351719	0.306337541586753	0.136494654538618	2.24431896342199	0.024811886284571	0.12052937339756
"Rpp25"	80.1698962196212	-0.601478699976841	0.181088523547819	-3.32146227818801	0.000895470859453716	0.013748743722065
"Glrp1"	24.8671020281227	-0.0224865785713853	0.281148766306014	-0.0799810679123165	0.936252313343166	NA
"Erbb2"	19289.6001785016	0.439397188405748	0.118606860069531	3.70465239656593	0.00021168081296603	0.00498559285835574
"Olfr1505"	168.555842639078	0.299707622266214	0.126534165513231	2.36859049925829	0.0178560113285149	0.098772374042098
"Rpl17"	19215.8500588154	-0.289098799636323	0.16806679646596	-1.72014226316783	0.0854065850072325	0.262440910181422
"Itgb1bp1"	521.999244741625	-0.132575711731007	0.10546863056469	-1.25701557914598	0.208747994321897	0.445668583014914
"Gm15772"	11108.5720892305	-0.296646532685206	0.163440009194757	-1.81501784138864	0.0695211677239488	0.231127698614794
"Gm4968"	5.54360548810888	-0.550981044868357	0.562265166886488	-0.979930960189804	0.327120199169038	NA
"Tmem65"	3151.76363502469	-0.098563032517117	0.102057878665485	-0.96575623367772	0.334166173398886	0.582698508586319
"Borcs7"	326.826270079569	-0.200394491687062	0.0935922432137751	-2.14114423167889	0.0322624086806695	0.142070797548245
"Tubb3"	24.0361691378295	0.858448566518864	0.497603948040325	1.72516429963955	0.0844978674270015	NA
"Ftl1-ps1"	256.973231069824	0.125481803439974	0.155627788944099	0.806294327583403	0.420073160431413	0.659893860335715
"Zfp706"	7544.05800991642	-0.170944322363755	0.0902489429056876	-1.89414210139166	0.0582061507442687	0.206938609060445
"Hsd3b3"	4352.656957107	0.700387469842469	0.216184872824523	3.23976169420037	0.00119629634551984	0.0165796228504191
"Arf2"	935.587794897883	-0.472785877773021	0.116704469023597	-4.0511377304448	5.09691929374484e-05	0.00186267195640416
"Cyp26c1"	25.0995319561571	0.302396302292787	0.272457244308077	1.10988534388485	0.267048436821118	NA
"Adam1b"	10.3164160085975	0.344513949309511	0.592883173915248	0.581082352252349	0.561184952049349	NA
"Ap3b2"	280.709825885034	-0.0521097175784612	0.127132356627432	-0.409885563052775	0.681889896261343	0.843544504529198
"Rpl9-ps6"	15.5458718165429	-0.199304682172391	0.761470294161936	-0.261736647772639	0.793524484327995	NA
"Gm5453"	33.8370110951341	0.262081465276159	0.243167215993004	1.07778289193268	0.281130656073772	NA
"Cyp4f37"	73.3358305787266	0.243371547730716	0.231597885897043	1.05083665504144	0.293333617604654	0.542359863379527
"Ctrc"	309.69367527155	0.0615832637552366	0.151358749233845	0.406869533918334	0.684103813229634	0.844489844571815
"Acat3"	169.655159348941	-0.204895531975201	0.180666613692626	-1.1341084431006	0.256749062453861	0.504853887492527
"Vmn1r171"	42.6030399442278	0.338641162727685	0.192088430047312	1.76294409113696	0.0779099196667294	NA
"Ifit3b"	536.347633479725	1.98989489904666	0.535082942440973	3.71885317436777	0.000200129331994972	0.0048158473696272
"Nsl1"	934.847804542994	-0.0782773755112908	0.115803165261438	-0.675951951180014	0.499071152005182	0.724205889740075
"4930512M02Rik"	11.8577309000393	0.507412101525497	0.517367864355782	0.980756897526519	0.326712638238651	NA
"Fabp4"	163.909851603881	0.18629203926782	0.284369494582917	0.65510556799017	0.512399787434343	0.734371975991921
"Zfp398"	2930.03843102475	0.100782387937667	0.0719763578166667	1.40021516779681	0.161448895114001	0.385003057527903
"Mppe1"	1565.27055142464	-0.0333777755673615	0.101775480485032	-0.3279549790214	0.742945703178297	0.877829968908458
"Syt9"	12.9787563664086	-0.593590047255138	0.457527520383632	-1.29738654137661	0.194498220941687	NA
"Gsdmcl1"	6.90929154858274	0.386301407014244	0.527445838997406	0.732400141308431	0.463924372568084	NA
"Tlr12"	50.110553160843	0.174376966083117	0.415544085608463	0.419635297727278	0.674751898350087	0.839184725734417
"Olfr709-ps1"	309.968533720147	0.208277311263453	0.146096741220595	1.42561229992783	0.153980283856906	0.372979799772459
"Gm12751"	188.6508241098	-0.509208108818601	0.255547487276646	-1.99261637923034	0.046303470243365	0.179012811719757
"Cys1"	39.1856475944542	0.356424429424789	0.238253003291556	1.49599133904148	0.134655912167056	NA
"Timm17a"	3541.21459498902	-0.218415765831687	0.120561669216778	-1.81165180650378	0.0700400146369324	0.232089550295519
"Cnr2"	159.88983551622	0.0838109333960666	0.136183355227334	0.615427144206858	0.538272669836226	0.75280557569991
"Gm6104"	36.5085599943406	0.0720648735863902	0.26995081977425	0.266955564893841	0.789503373892821	NA
"Armc9"	1026.3745560292	-0.310154446917327	0.0947495935244336	-3.2734118995175	0.00106257509403982	0.0154580040802224
"Tubb4a"	37.98237089433	-0.212299823489336	0.283741466861212	-0.748215711428527	0.454330055706279	NA
"Srpk2"	2461.11262422073	-0.0109266769712596	0.0765619693583051	-0.142716769994819	0.886513871758285	0.951520311102296
"Kcnj15"	109.10566872727	-0.216218755557285	0.250809600092929	-0.862083251507009	0.388641707164166	0.632879669643105
"Rps3a2"	10.3074837658445	-0.165358645613887	0.640692063906489	-0.258093794085175	0.796334520976157	NA
"2310039H08Rik"	522.234720910366	-0.119546360903773	0.165884627268979	-0.720659670952697	0.471118930959871	0.701573131291487
"Olfr911-ps1"	10.6676711437026	0.0617192209066068	0.343338892168282	0.179761810603024	0.857339565879597	NA
"Cyp2c67"	8.60462960378474	0.406746565496996	0.604222968783353	0.673172961822372	0.500837260506508	NA
"Mysm1"	4324.07943085981	0.0156984078181823	0.10147747376466	0.15469844918084	0.87705905265044	0.947956615046755
"Btnl1"	5189.12320136938	0.568780075093	0.178267056339949	3.19060676027744	0.00141974375806595	0.0182561965917036
"Ganc"	1758.20882611441	0.415932869706255	0.10612961768415	3.91910268577529	8.88792447832892e-05	0.00276441880175231
"Rpl7a"	38943.8682736377	-0.321424644047065	0.126970910053365	-2.53148255700437	0.0113581466608426	0.0730329708725795
"Olfr44"	42.2476606073721	-0.317521337819986	0.215916845595098	-1.47057232586393	0.141406812660347	NA
"Ncs1"	139.528335304355	-0.430215387537943	0.244117397429248	-1.76232989565044	0.0780135756284119	0.248240164912751
"Atp5g2"	1489.42812876767	-0.0955518544492365	0.147278019544542	-0.648785574009829	0.516476983169815	0.737336701086527
"Cks1brt"	46.1046264339346	0.26488782023143	0.267593364144017	0.98988934601857	0.322228207514827	0.570858467185531
"Cebpzos"	459.87622345227	-0.121762569810269	0.148870250322578	-0.81791069435585	0.413408183308978	0.654431766190183
"Olfr531"	223.66271257592	0.295528631359585	0.157803379303622	1.8727649094952	0.0611008555862829	0.213487082725092
"Sim2"	7.90948427670335	0.867273741491577	0.845707329891398	1.0255010342679	0.30512683764803	NA
"Hist1h2bk"	1768.31460570911	-0.712009177437925	0.354290407757355	-2.00967669981504	0.0444654175707614	0.17458582369932
"Ppox"	1980.47037200118	-0.0493401294808823	0.0783201891102405	-0.629979703080556	0.528707863899622	0.746862044053778
"Zfp677"	165.827379520585	0.255926813364893	0.183361484174574	1.3957501190448	0.162789755969877	0.386640203151995
"AI413582"	433.242048511818	0.205618123089673	0.140194929044396	1.46665877639953	0.142468902294675	0.354742873218906
"Gm16477"	8.86165302267175	-0.149832847653131	0.465283015548736	-0.322025181762597	0.7474336175299	NA
"Shisal1"	135.190981755088	-0.301080250694823	0.343215081936395	-0.877234907615801	0.380359059371227	0.625899439314763
"Zfp512"	1757.6083986083	-0.0407827126710457	0.117437460862137	-0.347271751037955	0.728387171156957	0.869962784226252
"Ei24"	6169.82623405613	-0.109812000262518	0.0881893270869666	-1.24518469399623	0.213063867512326	0.451603057870612
"Olfr527"	12.269288227228	0.0589567676266069	0.441787329910846	0.133450562374671	0.893837059975433	NA
"Csprs"	32.4528995696108	0.095072817603579	0.366977427929786	0.259069932829136	0.795581283122779	NA
"Kcnc3"	217.155009421897	-0.197853219798798	0.208018222955326	-0.95113407367819	0.341536319665304	0.589359269758684
"Zfp599"	723.043112183415	-0.102065120443747	0.0897708183790679	-1.13695209965409	0.255558310514802	0.503605544825804
"Hikeshi"	1160.81353424917	-0.135767851217818	0.125186981739181	-1.0845205254703	0.278134071351429	0.526864130602821
"Vmn1r51"	45.3234898160033	-0.013575589226442	0.256185748809489	-0.0529911959955953	0.957738922436798	0.983105604649481
"4833420G17Rik"	3615.26082408624	0.145941966495083	0.114408675064545	1.27561975884039	0.202089965938973	0.438391853380901
"Actg1"	133727.099205165	-0.0416074156713288	0.142192720383315	-0.292612839526285	0.769818098610986	0.89221252366916
"Ces2f"	982.999972396957	0.192780614025834	0.0907137270467455	2.1251537149002	0.0335737887173637	0.145381499685501
"Sval3"	8.01344361754546	-0.30233574290635	0.66614937793458	-0.453855776077961	0.6499326355677	NA
"Tcp11"	155.179720859683	0.199603598725851	0.14848966935269	1.34422549121418	0.178875480948881	0.408753059548658
"Zfp28"	219.67572385829	0.0573078114649865	0.212837824900998	0.269255765471402	0.787732869549613	0.901763418336743
"Phactr2"	3269.08153933759	0.134441062594637	0.10769801594912	1.24831512827637	0.211915676184547	0.450094316168769
"Impdh2"	8130.47077607258	-0.355161922188517	0.085721585271995	-4.1432029174634	3.42488651060896e-05	0.00145208106510082
"Olfr830"	52.5660419336104	0.444845342656487	0.22811681783097	1.95007692499949	0.05116695108545	0.19100997384019
"Rpl31-ps11"	10.2069429235237	-0.191801412230162	0.561227018356585	-0.341753703860882	0.7325362529081	NA
"Klhl24"	4667.05540357662	0.203133347144896	0.199177825840195	1.01985924531516	0.307795220403813	0.556851150568447
"Vmn1r32"	7.59586855754898	0.0981906755996626	0.4365408577592	0.224928947323931	0.822034549535138	NA
"Hdac10"	1750.32589618314	-0.0443691822743458	0.0894507052070712	-0.496018250181871	0.619881534867396	0.805928949899342
"Acadm"	8992.59792271677	0.0617742331982593	0.100667628373378	0.613645460774518	0.539449635667345	0.753545843025844
"Olfr777"	20.0091974099345	-0.547777695851243	0.352983180334406	-1.551852117521	0.12069761219279	NA
"Cfl2"	1405.17822654504	0.0552781093650514	0.102957718961399	0.536901068930792	0.591335952604845	0.787616363055255
"Zfp938"	470.531697650279	-0.122091095030195	0.105010543144279	-1.16265559032914	0.244969266558691	0.492485668521087
"Gm10123"	9036.52450830982	-0.313819112796793	0.152160916463815	-2.0624160269922	0.0391681447349561	0.161010608319617
"Mtap"	604.615782291759	-0.505659938053391	0.115674106010849	-4.37141859567054	1.23441873703143e-05	0.000727869317707752
"Stat4"	37.4547329377453	-0.698651266889714	0.301677849191658	-2.31588520258197	0.0205645374763445	NA
"9130023H24Rik"	974.417195027962	0.0312370064637196	0.0856178955753844	0.364842025768038	0.715229332198347	0.8622368836217
"Atp11c"	1344.27326034174	-0.0844792248668771	0.110083624053414	-0.76740955426655	0.442838049728433	0.677977266447325
"Kdr"	497.133358384616	0.042162959559063	0.357901347810165	0.117806093262959	0.906221301445454	0.958990413228173
"Ccdc177"	83.5553417101746	-0.162597334366311	0.191351627229966	-0.849730607050977	0.395474877729363	0.639062805333707
"Gm6378"	25.0632493321355	0.365605017134177	0.32116514897992	1.13837076748647	0.254965695206428	NA
"Ufc1"	2832.34401715313	-0.226669145216141	0.137598288007104	-1.64732533012648	0.0994911941378908	0.287161877473503
"Cped1"	676.944982366861	0.126456379155931	0.303831112317466	0.416206155424268	0.677259155905976	0.840767784571015
"Mrpl42"	3644.97127648199	-0.298540590114967	0.0966158901882553	-3.08997401497066	0.00200174007378803	0.0230801269268364
"Olfr715b"	112.814727309082	0.181358623925328	0.159345015533678	1.13815059302559	0.255057605239381	0.503442900755861
"Nrg1"	156.465409012033	-0.419564145556281	0.467632441067575	-0.897209236806675	0.369607277298742	0.616246847179733
"Ica1"	3223.69592332059	-0.178290015865369	0.11395716290577	-1.56453540364808	0.117691885416282	0.315743896531452
"Rpl35"	5266.4521787065	-0.313508930753024	0.189669476517816	-1.65292242330608	0.0983466529128097	0.2852447487588
"Msln"	470.575338235604	-0.178059798541007	0.372961205260806	-0.477421769421011	0.633061815535678	0.813989415466528
"Ccni"	8540.91305872777	0.0313491985228917	0.115410354676476	0.271632459763003	0.785904638263302	0.900611776770349
"Manbal"	684.581439576247	-0.22797560056122	0.0974616690614595	-2.33913088865181	0.0193286605049975	0.103778915161958
"Hist1h2ak"	623.369566304224	-0.293650844210325	0.306400713817371	-0.958388250966526	0.337867017510034	0.585457770649943
"Zfp780b"	2520.30199335237	-0.0942356358074727	0.0984871020190875	-0.956832253925079	0.338651929615961	0.585973946104168
"Ing2"	795.016279862722	0.0195789573369183	0.0875826308933885	0.223548403801104	0.823108715333569	0.920172900266679
"Lrrc40"	1823.18625321184	-0.416174510802083	0.0875716834294468	-4.7523867819371	2.01029341632222e-06	0.000184680436058596
"Sox7"	98.1313580753624	0.18627070313748	0.183564220701673	1.01474406300673	0.310227844131789	0.559155657600229
"Ctnna2"	83.4680234381094	0.212330890025724	0.253077829605384	0.838994432490609	0.401472433866431	0.644500499478447
"Mapk3"	15781.3800475856	0.0959255079325537	0.0983626003342375	0.975223383751522	0.329449465321167	0.578223106328939
"Kif1b"	10843.8602980247	0.17107529374662	0.0734852202550256	2.32802314741542	0.0199108745789746	0.105648694533019
"Zfp26"	3786.88848146	0.018588393390337	0.0848324955287341	0.21911878548994	0.826557517629333	0.922416000210775
"Olfr410"	65.9833081480134	0.25464248189894	0.171085165471714	1.48839603478678	0.136646481692126	0.34661588085778
"Calml3"	2.39145300814888	1.77359910587094	0.989895543358523	1.79170329412078	0.073180506598645	NA
"Olfr177"	178.928720101242	0.31294713136561	0.168728967625516	1.85473268621057	0.063634408695137	0.218482954322267
"Kcnma1"	2694.96764087276	0.0509457348570864	0.0691404160511104	0.736844493666714	0.461216921976511	0.693476809876433
"Bbs5"	424.741341609919	0.082511571976743	0.104462694618953	0.789866394675338	0.429605798964499	0.667990015446203
"Clip2"	7951.34829095303	0.0913639503149183	0.104660466208134	0.872955697839395	0.38268722560853	0.627299210116191
"Csn2"	22.8882708021723	-0.0270355262741218	0.341469026802041	-0.0791741685250856	0.936894090610053	NA
"Numbl"	427.566013391823	0.0385232353387135	0.216436265961991	0.177988818867715	0.858731756784897	0.938666293177706
"Rps4l"	858.101533840629	0.0131129701786741	0.15620920409114	0.0839449266448048	0.933100219296048	0.972374899269703
"Hspb11"	562.350375462414	-0.0709521670163681	0.11741337903807	-0.604293715057487	0.545648384117573	0.758034971201609
"Klk1b27"	13.5341566119481	0.523853684465415	0.415922941621506	1.25949696937402	0.207850884193156	NA
"Pstk"	1450.91663506036	-0.0875682230120316	0.104849330299125	-0.835181519635915	0.403615513235107	0.646192636605113
"Olfr107"	75.3865509798886	0.484488792879291	0.22672934621118	2.13685965657056	0.032609408198994	0.142917564452523
"Cd300lb"	4.00660993523926	-0.590709516635887	0.812644317252075	-0.72689798488144	0.46728845172659	NA
"Nol7"	1913.09378983183	-0.392057849687181	0.0706390938960613	-5.5501540020326	2.85418060205807e-08	7.90988584183693e-06
"Olfr1351"	36.9278516065585	0.348405685142116	0.23918794740279	1.45661890126681	0.145221607253736	NA
"Ldha"	62523.3151672237	0.0388423664270158	0.177904945113287	0.218332134625498	0.82717033853384	0.922728323436246
"Olfr535"	78.0621746031585	0.125788350015338	0.203531837366476	0.618027880271357	0.536556960560045	0.751719901568428
"1110038F14Rik"	1004.84326383258	-0.135803154351838	0.0710978541327523	-1.91008794862176	0.0561218904169074	0.202780268112198
"Grm4"	148.891200501059	0.584334427790862	0.22889156504995	2.5528875546958	0.0106833980383343	0.0704375664478283
"Olfr133"	60.7717444938304	0.286686424043512	0.252070467212812	1.13732650720037	0.255401817613254	0.503514500609812
"Zfp993"	351.757625470112	-0.226122814301576	0.139709433459601	-1.6185221620483	0.105550114656435	0.297542527728942
"Scoc"	495.774651457474	-0.212862319057376	0.125365209045311	-1.69793773470629	0.0895195143074335	0.270396091535695
"Syt10"	85.8632171605323	-0.556930600345668	0.232569417066797	-2.39468545507731	0.0166346287147846	0.0944351677259945
"Parp10"	3726.4235594836	0.491232069403431	0.145502414305563	3.37610940511143	0.000735186784794759	0.012055903212591
"Naa15"	5485.34984322024	-0.16114993524224	0.111066262468464	-1.45093506939605	0.146797941438362	0.361569570469128
"Hacd1"	1895.45718355308	-0.250361879534694	0.0912644939123205	-2.74325609886383	0.00608332210091298	0.0481415329744081
"Zfp35"	1033.3099672993	-0.354586900306529	0.0937973102028963	-3.78035254464664	0.000156606448090934	0.00402480992095218
"Gm8995"	356.861828145646	0.303298838013783	0.175393660636248	1.72924629609504	0.0837650237394865	0.258941218579695
"Tmem117"	2253.64005341633	0.530737213331903	0.111443587470765	4.76238449763773	1.91318705633351e-06	0.000177785608823298
"Gm12657"	39.4956823957325	0.0565237833522591	0.210878844340953	0.268039136542642	0.788669193955238	NA
"Rpl27"	6316.18995907679	-0.308115829546151	0.134091394370475	-2.29780465027362	0.0215729099862479	0.11116031833013
"Usp31"	2315.7481845358	-0.279309234964991	0.15350614359158	-1.81953131275399	0.0688304101020453	0.229444550872607
"1190007I07Rik"	354.749377833813	-0.105172669401244	0.104332540629061	-1.0080524136297	0.313429300685552	0.561667019262436
"Gm9396"	7.51707113214904	0.79977619248064	0.690226312094376	1.15871588559679	0.246572013443468	NA
"Krr1"	2331.72638728387	-0.475981195947567	0.092661585243975	-5.1367694033544	2.79501567307468e-07	4.74240006243732e-05
"Slc39a4"	11613.1449553106	0.298468738669721	0.289132251417509	1.03229140715516	0.301935625269127	0.550731813372311
"Mapk1"	11380.0659569609	-0.130708371547431	0.0697821679698318	-1.87309129753519	0.0610557788720857	0.21340493536305
"Alg11"	2589.95155138921	-0.264758966862414	0.0684462510401643	-3.86812955916392	0.000109673391943028	0.00321064993174061
"3300002I08Rik"	244.704519896898	-0.124612147045024	0.133753203498266	-0.931657289588873	0.351513665744074	0.599361078137045
"Olfr763"	12.5757235763464	0.11483526229266	0.407039493731811	0.282123145446722	0.777849086286658	NA
"Olfr945"	6.41822630052299	0.57112309416208	0.548526664470595	1.04119476983547	0.297785162604916	NA
"Bcl9l"	2557.39283019005	0.255211448645149	0.180828901193458	1.41134214144294	0.158143754265644	0.379837403716471
"Zfp947"	347.321220104885	-0.3148379930687	0.114875738945381	-2.74068307163093	0.00613116153300523	0.04837306438256
"Olfr1387"	105.66328081074	0.276521448062047	0.154362636496061	1.79137551896572	0.0732330547440716	0.238719442207655
"BC023105"	22.5151355651081	0.721777488332232	0.659003484992638	1.0952559504906	0.273404519810562	NA
"Olfr293"	35.8375433330565	-0.249486314574772	0.326264603612557	-0.764674781794716	0.444465226478863	NA
"Tmed5"	2712.20981735086	-0.218247675383353	0.09619313869694	-2.26884867610933	0.0232775297234221	0.116233863135454
"Stk24"	4636.07859062424	0.0480377681127186	0.0765843814577088	0.62725280531574	0.530493534222234	0.747871897538434
"Gm10131"	667.982451047027	-0.490927697663494	0.157335629638204	-3.1202576224622	0.00180692932944301	0.0215575331809905
"Cyp26b1"	120.094172855614	0.738737975104249	0.433666782360522	1.70346912687933	0.0884803108502457	0.268036183060282
"Ddo"	201.306189994226	0.222854972253397	0.122057903771537	1.82581353085112	0.0678783544561935	0.227702370688576
"Wscd2"	110.61699446412	-0.229828220456318	0.380984382217561	-0.603248403828465	0.546343451517508	0.758545227865803
"Sorcs3"	39.4771015792019	0.540977963091164	0.268565744896864	2.01432227814055	0.043975708459203	NA
"B9d2"	108.18842204937	-0.154616506361601	0.165504849081045	-0.934211337130596	0.350194888776142	0.598168437950822
"Nmral1"	763.996360624951	-0.478275601503251	0.117635574829445	-4.06573948566736	4.78803976625632e-05	0.00178097714913387
"Ube2d2b"	120.845917965792	0.158721895742766	0.183098600674218	0.866865695086198	0.386015601601849	0.630269778420614
"Syne2"	21184.0228050286	0.177346364737593	0.0945028904295237	1.87662370887852	0.0605696855417787	0.212389863177709
"D630045J12Rik"	547.275580986013	-0.110159738370342	0.103722566203419	-1.0620614433536	0.28820779236297	0.537132705156024
