"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Gm15013"	44.4956272645776	0.816804878659575	0.312685722135404	2.61222313920003	0.00899555197034519	0.0792701448004436
"Gm1113"	10.18650032668	0.213269246160508	0.516177422421629	0.41317042725341	0.679481753190806	NA
"Gm28048"	1600.08221970331	-0.477868099382658	0.232084693277678	-2.05902462861224	0.0394918792187265	0.165274355811383
"Mroh6"	71.4416264591804	0.936093741166426	0.317747594399828	2.94602935683762	0.00321881848992318	0.0485296625253659
"Gm28041"	42.1896861824454	-0.0321110356219468	0.264813077061777	-0.121259251915477	0.90348569405633	0.946111911151372
"Gm18821"	75.7882086470666	0.513926080410982	0.267857606680664	1.91865404451133	0.0550281310618487	0.197823953877695
"Gm28044"	22.579022065423	0.510799759492787	0.38546856566737	1.32513985571931	0.185124769158071	NA
"Jmjd7"	561.761464714255	-0.0803600190027443	0.149940674412457	-0.535945428534553	0.591996266524041	0.744165990606897
"Gm20111"	19.9335140161351	0.718345971591642	0.41227988953284	1.7423745126293	0.0814429327436328	NA
"Gm17828"	72.3429397063213	0.318621070070632	0.208584985725537	1.52753597754099	0.126627788004841	0.307580625345091
"Gm21013"	6.49440311130798	2.58263190949221	0.881734924974548	2.9290343802212	0.0034001681160073	NA
"Gm18190"	11.2752410830681	-0.19261482403292	0.821861154903008	-0.234364190208809	0.814702256602251	NA
"Zfp953"	941.419076980108	0.0135874444395072	0.183511808169161	0.074041254211731	0.940977559214711	0.966507741103324
"Rpl15-ps2"	102.693408400492	0.677873146857103	0.263569026380081	2.57189987824887	0.0101142137005694	0.0834616018704255
"Tmem185b"	1329.42767327284	-0.412904735284754	0.159025941299279	-2.59646150754542	0.00941894585852823	0.0805046848705365
"Gm18853"	30.4348990371506	-0.900837777888733	1.18977333952368	-0.757150751293	0.448959551526899	0.6324782714223
"Gm28036"	2307.7837836074	-0.418806987956307	0.207788140011363	-2.01554808630273	0.0438472529549009	0.174771444876577
"Gm17976"	96.2130660997142	0.246447721111626	0.302650706491847	0.814297524589672	0.415474527481379	0.603986254139877
"Rdh16f1"	26.528519341018	4.29139036277917	2.55818017833355	1.67751685324005	NA	NA
"Tcf24"	49.1492625746954	1.277102552303	0.498419772581585	2.56230314798347	0.0103980514388897	0.0844702945249394
"2810039B14Rik"	559.281218800893	0.322427699579105	0.177957074615337	1.81182850008098	0.070012699951408	0.224402012488146
"Gm28035"	98.7357290549708	0.279550522887336	0.435133842723629	0.642447209202458	0.520582855509497	0.690656458243194
"Zfp-ps"	39.6823464846626	0.0266057565266394	0.348985240122589	0.0762374836176267	0.939230161836182	0.965731607642898
"Atf7"	2731.27298636876	0.139974955774843	0.14396302444369	0.972297965507062	0.330902335688246	0.528873902507748
"Obox8"	28.7735506766154	-0.401399141016465	0.300417236501849	-1.33613885038848	0.181503893602837	NA
"Gm18852"	78.9505130169969	-0.366232110764788	0.815009602045432	-0.449359258891741	0.653172516047912	0.788920546487295
"Gm19427"	44.9087792721192	0.81146414832757	0.371956015927162	2.18161318430315	0.0291380930109072	0.140899411665908
"Gm29486"	9.86170019697706	0.348150407257679	0.498057333627154	0.699016727094927	0.484541577386573	NA
"Gm18180"	46.7103662519925	0.373988446866585	0.457816910473118	0.816895222328282	0.413988308351064	0.602718979180252
"Gm18303"	105.4055078027	0.343992211416036	0.384727407105398	0.894119329850077	0.371258048038382	0.566649985730268
"Gm29603"	46.4598675427479	0.179002624108243	0.250259989344068	0.715266649604716	0.474444292111442	0.65315067682123
"Gm7809"	75.7446446133221	0.721607631642327	0.233765714309514	3.08688395034224	0.00202266544882124	0.038077639693603
"Ms4a14"	18.0425657804534	-0.178824210330685	0.574196884770007	-0.311433612884042	0.755471004143526	NA
"Kat6b-ps1"	86.9170009476842	0.197246154250271	0.277125682187584	0.711757036349871	0.476615241695078	0.654663344794886
"Gm8506"	31.1464102613563	0.279603988352422	0.44625602883623	0.626555094575613	0.530950911662299	0.699092791398541
"1700028B04Rik"	85.7845920749807	0.613665818308694	0.281600555575138	2.17920670310948	0.0293163162052887	0.141257540605918
"Gm4275"	27.8150035190396	0.204157031390514	0.383147028141668	0.532842528834721	0.594142591271992	NA
"Gm17826"	33.1561925050288	0.25357268686556	0.356491632747398	0.711300528742666	0.476898024011847	0.654947540852547
"Gm28155"	57.6565771999859	0.102096396450757	0.269163171516359	0.379310423025508	0.704457360521464	0.825382402369253
"Gm8367"	19.6910847933108	0.70751063611122	0.594732703936854	1.1896279310484	0.234192662773977	NA
"Gm29288"	444.470843626872	0.480570428738336	0.262364683915469	1.83168870736113	0.0669978120625187	0.218358013611065
"Gm8451"	104.559200356632	0.217983257221892	0.216316617017895	1.00770463326846	0.313596280047405	0.511387695017614
"Xndc1"	1323.59675106163	0.136379253463528	0.115806100586175	1.17765171932409	0.238935482093013	0.433863808496022
"Olfr1228"	18.8124875541963	0.595721897529935	0.465502479983531	1.27973947110015	0.200636777862352	NA
"Gm5525"	6.86612744260257	0.250839501183331	0.711772544416371	0.352415252809465	0.724526864720385	NA
"Hist1h3g"	574.115315811644	-0.309356734893352	0.472874484322809	-0.654204752316831	0.512979900250515	0.684462205752407
"Gm8282"	17.8172674451498	0.354110282182787	0.447950259177167	0.790512506529735	0.429228521236636	NA
"Gm18301"	234.078516963774	-0.178493615241206	0.498540554755431	-0.358032287521263	0.720319151052257	0.835794376290108
"Gm18182"	12.9988779040636	1.14393677634268	0.411651592564082	2.77889554420854	0.005454406156535	NA
"Gm29014"	35.5136712545035	0.476725636646644	0.352789191812984	1.35130454024612	0.176597898241409	0.367612386029355
"Hist1h3d"	820.540692453144	-0.433668861452109	0.411320392593715	-1.0543334812978	0.291730265003544	0.490241827888073
"Gm17969"	12.1089327319566	-0.0213951657061075	0.461873816550108	-0.0463225342928404	0.963053178817077	NA
"Gm28362"	65.8997932423649	-0.00554431745811213	0.409043820520792	-0.0135543361859205	0.98918553556529	0.994427550690869
"2310034G01Rik"	304.677586739952	-0.327681376749145	0.213596841085051	-1.534111530323	0.12500221717717	0.305177948681869
"Gm2316"	37.737089433894	-0.70489435680491	2.22377797419225	-0.316980546163091	0.751258363593136	0.857134618596696
"Ppp1r2-ps2"	6.80225940071694	-0.544684171376003	0.986694920334571	-0.552028960675414	0.580928511535373	NA
"Gm29201"	48.5851202941782	0.0435799683950672	0.386539655754494	0.112743848519249	0.91023363675992	0.950235195902313
"Gm28356"	4.3564830152699	0.428314180224398	0.726770858839799	0.589338682219798	0.555634100879314	NA
"Gm29617"	63.8425722929961	0.198572079374493	0.512227951315477	0.387663497988601	0.69826507173807	0.821183318578534
"Zfp383"	136.560275448705	0.0868776630597933	0.227076687233308	0.38259173197525	0.702022501605149	0.823582361210308
"Gm29013"	262.924778945516	-3.44843542302055	0.967186768219249	-3.56542866004018	0.000363261967370502	0.0166681556673265
"Gm28802"	38.5927818750574	0.0750147381414958	0.295090939772514	0.254208882859381	0.79933418844473	0.889505968872647
"Hmgb1-rs16"	65.4907046382875	0.507525519629049	0.251557540301855	2.01753252564024	0.0436399702778511	0.174347791461824
"Gm29011"	7.99473034893732	0.810063235949972	0.446953849901768	1.81240912485262	0.0699230039580931	NA
"Gm18665"	20.5454693033301	0.455434492234707	1.85899932713331	0.244989057062766	0.806464904419087	NA
"Gm29668"	7.8521897763491	-0.803990258931748	0.592953255213274	-1.35590833149667	0.175128336325982	NA
"Gm4034"	564.819296178055	0.65118882645585	0.29802830759866	2.18498984778578	0.0288895909727066	0.140114275773312
"Gm28906"	27.6334256664376	0.388505768849314	0.444024415453507	0.874964878795036	0.381593015797372	NA
"Gm21742"	75.0501382244628	-0.804563278590567	0.364135372689781	-2.20951695147728	0.0271387046668146	0.136111405770837
"Rbm3-ps"	10.4021475472535	-0.436348079142413	0.691629654366042	-0.630898453222594	0.528106923286832	NA
"Gm28539"	377.639008423095	-0.292082154352307	0.354300058897545	-0.824392057007166	0.409716826607284	0.59864084449611
"Gm28551"	64.8132417998188	0.0407484563753286	0.378367188495875	0.107695533900062	0.914237212340606	0.952809594020735
"Vmn1r215"	99.7680839857498	0.18369057697835	0.291646622780984	0.629839547692259	0.528799568019157	0.697430498401412
"Gm28330"	0.33828874010755	-0.612186297548839	3.88276321822119	-0.157667687454117	0.874718663638836	NA
"Gm29487"	6.98732909569461	0.2337200823575	0.589374870002828	0.39655590058731	0.691694977851458	NA
"Bcl2a1d"	10.9974154197215	-0.657288645708211	0.701823714016965	-0.936543796655356	0.34899327397052	NA
"Gm5619"	11.7815102834547	-0.487008114881834	0.475675585261585	-1.02382407248002	0.305918378075169	NA
"Tubb4b-ps2"	8.13996166796836	0.441479813610023	0.542997757422542	0.813041688616918	0.416194156807314	NA
"Gm6501"	36.9999554713593	0.576262045007225	0.365297341285401	1.5775150264699	0.114677067330061	0.291279721022142
"Olfr1215"	35.7389456103151	0.373898385544793	0.407770436123488	0.916933530295371	0.359177472275135	0.555399561437267
"Gm18697"	10.1613994808792	0.408373735362952	0.519774345246186	0.785675051294672	0.432057883054879	NA
"Gm8141"	8.71450361241736	-0.0890973735103809	0.495042542886539	-0.179979225605266	0.857168877436643	NA
"Gm8337"	10.0732375063981	0.124643700734668	0.522982545786806	0.238332429521423	0.811623270779791	NA
"Gm18558"	29.1233513924009	0.767361001955823	0.366681963793627	2.09271542569709	0.0363745654080393	NA
"Gm6170"	27.2531924249619	0.282021049222829	0.350730313977396	0.804096589270024	0.421341194223592	NA
"Gm29199"	37.1227058272108	-0.111658574364244	0.502871542203091	-0.22204194310751	0.824281232310945	0.90344336866113
"Gsdmcl-ps"	812.369214446809	-0.827879391131448	0.267487745194274	-3.09501801860182	0.0019680094097605	0.0375400513156856
"Gm8502"	444.470843626872	0.480570428738336	0.262364683915469	1.83168870736113	0.0669978120625187	0.218358013611065
"Ppp1ccb"	3494.69651186665	-0.626569993219162	0.204282332169436	-3.06717662053844	0.00216091133778013	0.0393635059932673
"H2al1m"	17.7430686574174	0.302622299714022	0.386249517796159	0.783489132726193	0.433339932823657	NA
"Gm4849"	73.0157787686982	0.690964698962571	0.327776979523939	2.10803302893975	0.0350281325643605	0.154808774641868
"Hist1h3f"	1129.19272893758	-0.720042867021666	0.546001714923649	-1.31875568764899	0.187250802893733	0.380385804136193
"Gm29097"	28.5495730350482	-0.0453344659387508	0.412422512443683	-0.109922384377456	0.912470929949805	NA
"Gm28557"	309.008836938125	0.374194092629015	0.205500376567954	1.82089249118859	0.0686232008335589	0.221718569341143
"Trpc2"	4.68801724008936	-1.79891195686919	2.94146370148054	-0.611570340291379	0.540822066546046	NA
"C4bp-ps1"	35.7598673881616	0.371021206326005	0.325342797682741	1.14040086016537	0.254119334692853	0.450350279725153
"Gm6644"	6.91805610086131	1.24917763348506	1.09811055543814	1.13757000813697	0.255300076124971	NA
"Gm29640"	51.6504924457905	-0.00244466586970592	0.318395855839688	-0.00767807063084644	0.993873846179241	0.996992515927261
"Gm7867"	18.5092863406322	0.165337427782502	0.365067869130581	0.452895041615844	0.650624321531296	NA
"Gm1833"	5.58559553002889	1.44405030275739	0.644827539106492	2.23943646196989	0.025127531159192	NA
"Gm28924"	17.4626196751113	0.390845454391245	0.452990734578922	0.862811145032702	0.38824131045106	NA
"Gm29657"	20.9403120704087	0.384777203106264	0.417867055918884	0.92081248726379	0.357148334337591	NA
"Gm29550"	20.7385673590672	0.362155055368045	2.00581938135689	0.18055217669851	0.85671909628554	NA
"Gm9443"	41.6820628988587	0.0781541316060768	0.343620005750238	0.227443484949138	0.820078910064306	0.901658375938962
"Gm28455"	12.8277309479429	0.490156530979397	0.513646606917321	0.954268020811232	0.339947991107516	NA
"Ovol3"	14.4203240140549	-0.00246766286567385	0.407079073231449	-0.00606187600380733	0.995163352348596	NA
"Gm12960"	29.3859470447334	0.263406678207504	0.407163954858394	0.646930247789525	0.517677088308312	NA
"Gm19280"	46.948173891792	0.5152416470591	0.35408878900193	1.45511991077552	0.145636067906546	0.331163331494114
"Gm3096"	15.8455910293766	0.626409033531036	0.593035423880638	1.05627591254501	0.290842177435141	NA
"Vmn1r90"	591.418528570342	0.204934280955247	0.258921801565581	0.791491020517019	0.428657514036755	0.614764032966396
"Gm19087"	14.4776074162084	0.029608542994329	0.479767612218312	0.0617143430283411	0.950790317657715	NA
"Gm28374"	22.6342354530471	0.0613685287291664	0.345258941433237	0.177746385001395	0.85892215526888	NA
"Gm20379"	85.7906679083684	0.442991101062133	0.207334153478525	2.13660457589789	0.032630167127577	0.148980316086581
"Gm28230"	24.8980789201997	3.17555186157186	0.815733646091076	3.89287836389834	NA	NA
"Gm4322"	47.4055175901926	-0.847684015738136	0.411076559189622	-2.06210740259484	0.0391975117458269	0.164692013334322
"Rps23-ps1"	14609.7574738118	-0.475627041434855	0.194194993376178	-2.44922401533551	0.0143164377170989	0.0991470614183494
"Gm3508"	37.4731227010185	0.264386708682142	0.403663419192127	0.654968213892836	0.512488219463615	0.6840176382094
"Gm28466"	32.4383777185847	0.17058346906127	0.353076111639864	0.483135118569745	0.628999799943254	0.772401731855199
"Gm29667"	9.87043906549829	-0.234179119580817	0.616016057669776	-0.380150998768853	0.703833330810128	NA
"Gm15459"	112.430085955608	-0.36111330350984	0.370927882803688	-0.9735404650099	0.330284759092781	0.528473982409739
"Gm2693"	10.8808392244297	0.298051556400781	0.506798445381138	0.588106690375957	0.556460682716704	NA
"Gm10925"	14682.2548492878	2.21656468729773	0.832852748434636	2.6614124663259	0.00778135704342123	0.074420812543258
"Gm9320"	75.4400461184888	0.765178782787053	0.225290301774515	3.39641243657658	0.000682753982970274	0.0229896856771006
"Gm18981"	11.9815037565095	0.726140356548214	0.538645793705224	1.34808507749268	0.177631020424033	NA
"Gm6610"	8.94230323092081	0.145536005907291	0.568272498744649	0.256102497004147	0.797871693938654	NA
"Olfr1167"	200.565994669274	0.42820646032446	0.21365065072331	2.00423663056853	0.0450447184071771	0.177454809188292
"Gm18829"	102.032372355862	0.68806139927311	0.256444413355045	2.68308203821347	0.00729470934930256	0.0722481741233563
"Lhb"	13.0499427772743	0.290932580725313	0.391010664015855	0.74405280341284	0.456844530706949	NA
"Olfr10"	26.0082095678508	0.4205009956771	0.416284197864389	1.01012961297677	0.312433196245364	NA
"Gm21156"	87.7893968626489	0.51577904052484	0.295154262196816	1.74748972515567	0.0805524256629853	0.243065654157809
"Gm28372"	8.22690576497951	1.49525451903537	0.638331955905268	2.34244033249883	0.0191580970348566	NA
"Gm29666"	1129.94155241455	0.397809601625699	0.155742510773343	2.55427756782889	0.0106408392822371	0.0856776159184981
"Gm2098"	12.184620181252	-5.89884882004667	3.4062091311443	-1.73179290904695	0.0833104411373378	NA
"D730001G18Rik"	9.03639820110202	-0.0897459161827846	0.531759820701064	-0.168771525581728	0.865976356296869	NA
"Ms4a12"	3708.14872098805	-0.176752244704097	0.224849345256741	-0.786091880775882	0.431813660613816	0.617955668007651
"Gm4017"	23.5568208572673	1.22812509801256	1.99626604544261	0.615211134215459	0.53841529564627	NA
"Gm8498"	12.55212682144	-0.607300954676869	0.573275669116991	-1.05935239779544	0.289439320123323	NA
"Vmn1r200"	34.8218128959869	0.465893237750366	0.42518944318137	1.09573096233161	0.273196528682575	0.470771778263854
"Gm29164"	31.8280502197923	0.53835408665079	0.293755838830677	1.83265833555431	0.066853397000975	0.217999658562114
"Gm2707"	31.1966768117692	0.12642147074895	0.366089434607314	0.345329470883409	0.729846693285238	0.842373154695106
"1810018F18Rik"	26.6651948979179	0.14622462875065	0.484837662605199	0.301595028663686	0.762960798184591	NA
"Gm28819"	8.94846179211599	1.2784296555264	1.34608879299611	0.949736497457113	0.342246159789879	NA
"Gm28437"	206075.567383764	0.4787728321027	0.246901498342721	1.93912485471482	0.052486136905896	0.192575596473216
"Gm17971"	150.108262906862	0.39474755655274	0.192458983386662	2.05107368648866	0.0402597713922655	0.167493200607641
"Gm17981"	66.3408116074371	0.234245197362503	0.293572477467769	0.79791266328166	0.424921174222905	0.61153932727053
"Sly"	0.177110868407398	1.76644423182866	4.46816738766073	0.395339762048053	0.692592158504921	NA
"H2afy3"	7.54491033757823	0.897657116415247	0.60848517632265	1.47523251402802	0.140150042880807	NA
"Hoxd4"	98.2863386433823	2.83331251407634	0.676954991414708	4.18537797934727	2.84691969494054e-05	0.0056299955052438
"Vmn2r-ps149"	0	0	0	0	1	NA
"Eif4a-ps4"	2695.39491093377	-0.384357897840564	0.39713621680138	-0.967823838722807	0.333132356062639	0.530767315432334
"Gm20302"	70.1206625181056	0.551092977347527	0.257428434905997	2.14076186862872	0.0322932464198536	0.14821285882237
"1700007E05Rik"	396.564845349435	0.499257310616722	0.243909114461961	2.04689895134929	0.0406680070899385	0.168236713729597
"Gm29216"	254915.311636646	0.726377930683289	0.233975658847538	3.10450212753373	0.00190599556962856	0.0370114752739008
"Gm8449"	25.3953774669247	0.408830363388183	0.655408963981116	0.623779023260297	0.53277271755567	NA
"Gm28308"	190.04165214262	0.0459567497184568	0.233569728448695	0.196758158789192	0.844016795432697	0.914585521282697
"Gm7356"	9.11965103214047	2.11759920871321	1.14929220201727	1.84252464690558	0.0653984447202184	NA
"Gm29397"	5.90493538872527	4.91817853018077	4.4195101904242	1.11283339516606	0.265779989871523	NA
"Rpl30-ps6"	7.98930180624323	0.0965430424492185	0.591134604282033	0.163318204939932	0.870267900872033	NA
"Dnah7c"	36.1716271956245	1.6532688836002	0.93318803962205	1.77163531186039	0.0764551140577703	0.236998497751713
"Hist1h3h"	977.000563949591	-0.547525531657854	0.558712831297661	-0.979976655245552	0.327097642201106	0.525322039009925
"Olfr1217"	146.426798820414	0.344111450853577	0.300152488880348	1.14645543049537	0.25160675857534	0.447829873157686
"Gm29596"	27.861344591747	0.32789336413228	0.343970302831475	0.953260678125832	0.340458009385613	NA
"Gm28168"	22.9229652713247	0.385348746866508	0.3621701305961	1.06399924872948	0.287329039877474	NA
"Gm7901"	188.623555675167	-0.745334508590683	0.350210383261014	-2.12824788817064	0.0333165362580493	0.150324977894068
"Gm5157"	51.1539407550015	0.635605075119081	0.397122076388045	1.60052818241715	0.10948146003239	0.283378000071104
"Gm29454"	55.5238641702131	0.128017769021009	0.279380198698002	0.458220624144487	0.646793944109157	0.784817871452617
"Gm336"	38.625720842746	-0.939980376260408	0.436675009318906	-2.1525856900456	0.0313512541697176	0.146464243901344
"Gm29179"	2.4426779260174	-0.075052219315486	1.25868614512331	-0.0596274294479768	0.952452371691204	NA
"Gm28530"	90.84913037504	0.218876819360864	0.373836873335755	0.58548750798128	0.558219963796318	0.718020358767293
"Gm3052"	2003.39145438565	0.679219172605915	0.150954762292585	4.49948820620467	6.81172586226928e-06	0.00356335828970772
"Olfr1220"	242.473362685019	0.593606094439491	0.305914002496727	1.94043453256391	0.0523269032457552	0.192195602283292
"Rps27a-ps1"	6.65086414416782	-0.416550850943252	0.651476347194849	-0.639395202507124	0.522565869153076	NA
"Gm29641"	33.9977360931209	0.614048794835654	0.338836841121899	1.81222559153403	0.06995134632562	0.224288650003562
"Gm10031"	269.685561423504	0.282266401127557	0.197959933464855	1.42587641947086	0.153904017113585	0.340752218472722
"Gm29383"	52.1456357212504	0.44088860445337	0.316737061870866	1.39197036762664	0.163931371355926	0.353021961103063
"Gm5703"	12.0691517862696	0.219159971415342	0.589706511043395	0.371642448084171	0.710159080176684	NA
"Vmn1r206"	412.134893900049	0.574381029483056	0.281897387074631	2.0375535773625	0.0415945986524391	0.170026635761832
"Gm29036"	181.401992582967	0.505697405352469	0.247587620382062	2.04249875083459	0.0411020832088801	0.169221383838516
"Gm5621"	19.100013334057	0.260271862360858	0.456149005458612	0.570585179943955	0.568280866807836	NA
"Ace3"	39.8723032952226	-0.160766249880813	0.320211053859483	-0.502063398321536	0.615622925694738	0.761664055491167
"Gm8495"	19.4658010299497	0.5619597030745	0.36650253591742	1.53330372371863	0.125201037560414	NA
"Gm18443"	40.4031421304584	0.598802136929433	0.360358415737745	1.66168489697551	0.0965759709329816	0.265772514939592
"Gm28882"	125.424977452816	0.451423192662075	0.312134596329862	1.44624529920744	0.148108412253992	0.334221636698126
"Gm8004"	45.7588021301853	0.419168908996636	0.288944699815684	1.45068903933528	0.146866468900242	0.33281121719938
"Gm29609"	253.580590704036	-0.0974089109424111	0.225801060432926	-0.431392619483939	0.666182915479099	0.798257378045596
"Gm29228"	7.52237704855304	0.310943347043376	0.555586623119292	0.559666727210982	0.575706781470403	NA
"Gm29423"	7.87062421245452	0.504510293420375	0.873421024174944	0.57762554307294	0.563516957904658	NA
"Olfr1392"	49.9563494052684	0.16096607354148	0.293118616074829	0.549149950613808	0.582902548247761	0.737340594832954
"Gm5835"	7.27207558140151	0.271958788641196	0.593136260084192	0.458509801108085	0.646586222629551	NA
"Gm28995"	10.017634003405	0.322861384324138	0.490996985143177	0.657562865136514	0.51081906302778	NA
"Gm17807"	17.9657889576351	1.17646963223844	0.407903310781524	2.88418750508392	0.00392425018689507	NA
"Gm28269"	80.9985482689307	0.643222594524801	0.309320657064095	2.07946860267893	0.0375743007204694	0.160864106314894
"Gm18800"	7.50124300836057	0.487150475512802	0.502002763456932	0.970413931903775	0.331840206995569	NA
"Gm8918"	14.2263121355839	-0.0747909931861157	0.382147917876924	-0.195712156700022	0.8448354687521	NA
"Gm9775"	36.6695420846041	0.352682862088865	0.303999461735493	1.16014304787069	0.245990570027477	0.441749215685462
"Olfr1391"	17.5705971516611	-0.0900323656552701	0.55529866695656	-0.162133228499742	0.871200939808601	NA
"Gm8176"	7.62956430960845	-0.465363533801493	1.0337664210573	-0.45016313581315	0.652592815175553	NA
"Gm8203"	49.9094364521131	3.92564972662419	4.2121361767509	0.931985472903753	NA	NA
"9130401M01Rik"	365.500533784718	-0.276299022622995	0.222374928143001	-1.24249179046532	0.214055167594823	0.409229619587482
"Gm29427"	87.4863161495043	-0.00849411540492242	0.333137392361123	-0.0254973341320831	0.979658274851803	0.988890394845949
"Mrgprc2-ps"	334.679368446424	0.00762647606978175	0.492147659726668	0.0154963168452683	0.987636222872824	0.993509802726643
"Gm18501"	18.4920260634773	0.502441590317548	0.555315429997146	0.904785934581595	0.365578804574737	NA
"Gm28438"	32.0403306560602	3.12360245890119	1.78266817929738	1.75220632486542	0.0797383364796622	0.241725061107263
"Gm29241"	14.2046904899354	-0.0361464042185742	0.62410135552147	-0.0579175223684172	0.953814325718843	NA
"Gm29376"	7.72469895591941	1.15661766132556	0.523334896562567	2.21009084034448	0.0270988584351453	NA
"Gm19085"	78.2026723690357	0.159480407319961	0.274022727026424	0.581997008242979	0.560568696054973	0.71986775939787
"Ldhal6b"	89.6542265706254	0.351823492992705	0.224708381015285	1.5656892342114	0.117421387863002	0.294699936432582
"Gm28693"	258.262731947058	0.60065793870716	0.264040409475843	2.274871258909	0.0229136539370275	0.12488114247601
"Hist1h3i"	1274.31093693519	-0.282862800830206	0.534308150499419	-0.529400123441526	0.596527912568015	0.747847592931129
"Gm29516"	9.09658531766207	0.330737421772064	0.590222077882079	0.560360979648313	0.575233241410681	NA
"Gm6198"	64.715313467954	0.535350039477857	0.3946548258457	1.35650194655713	0.174939516448197	0.365836568436733
"K230010J24Rik"	461.01226401207	0.527283112279321	0.259601175584504	2.03112759829427	0.0422420525018725	0.17125987607793
"Gm29106"	16.0062755270435	-0.198446501057012	0.586361744431643	-0.338436985259612	0.735033906533625	NA
"1700063K16Rik"	70.4892152430222	0.264857509704404	0.542020577181013	0.488648440400359	0.625090612318771	0.769023606076037
"Gm12345"	10.7764724499678	0.08813465077165	0.485889975776053	0.181388082005362	0.856062972897561	NA
"2010010A06Rik"	115.371713207771	1.22594501772205	0.400257723736161	3.0628890962518	0.00219211285185052	0.0396671322447542
"Zbed6"	4493.87437009169	-0.00461752085348945	0.109677991298821	-0.0421007058828137	0.966418417458235	0.981468125383966
"I830127L07Rik"	12.1888860064461	1.12502765204806	0.55181675039775	2.03877039114369	0.0414729486886502	NA
"Gm20257"	255.090843693499	0.315933712074239	0.169219732303423	1.86700278846765	0.061901198450816	0.20932426814034
"Gm28661"	376334.151652983	0.662616161356144	0.242836702103912	2.72864915235344	0.00635943239453945	0.0673928062780445
"Gm21064"	0.0682626260335644	-0.0356106139198352	4.50460395259042	-0.00790538175933468	0.993692483645146	NA
"Olfr1034"	20.411167368523	0.426356817184238	0.673487468113876	0.63305827854268	0.526695586189192	NA
"Gm17813"	12.4112398616871	-0.160855337777908	0.598060677104657	-0.268961568509476	0.787959257107444	NA
"Gm37108"	10.2766870235459	0.126615755140587	0.475803797489787	0.26610917316881	0.790155130475095	NA
"Rpl28-ps2"	51.9733592059406	0.245237604417799	0.293098498091532	0.836707134340938	0.402757207944877	0.593394015597202
"5033404E19Rik"	1435.89620113682	-0.503398660943121	0.32615293461371	-1.54344360426908	0.122723180854852	0.302436869535663
"Pcdhga10"	263.88050814465	0.256605253903075	0.212866378749758	1.20547573275879	0.22801970074295	0.423668506503665
"Gm19035"	121.623217433312	-0.0465931649598293	0.375997790633069	-0.12391872005785	0.90137963072805	0.945401651088772
"Snrpn"	240.646151686549	0.760415768130528	0.345195990462386	2.20285226115158	NA	NA
"Gm7496"	44.4164722977374	0.584349516925354	0.278355304733045	2.09929362577002	0.0357910249878776	0.156429030481428
"Gm37000"	108.843796003732	0.179332345393691	0.347404285970352	0.516206485169834	0.605710201325841	0.754642328880719
"Gm5049"	18.935257552677	0.448684821589482	0.451174700728809	0.994481341406544	0.319988584823755	NA
"Sh2d1b1"	10.6989184831958	-0.16919538092494	0.57806391629189	-0.292693205987115	0.769756663427834	NA
"Pcdhga12"	178.551340118909	0.603325964250928	0.225785624225958	2.67211859178041	0.00753740053358826	0.0733644571093337
"Flg"	133.691904227676	0.099951314993932	0.749809225349034	0.133302327598603	0.893954286872747	0.941569758345482
"Pcdhga9"	169.516409506285	0.318458599235373	0.229085466295622	1.39013008718947	0.164489378442471	0.35342064776384
"Gm37102"	676.773604561224	0.60009268793782	0.312226984551768	1.92197573441421	0.0546088111317446	0.197261332196549
"Gm37246"	31.6245984354062	0.226145671062158	0.313045689444272	0.722404679852382	0.470045710501652	0.650140141045591
"BC085271"	26.8930923729597	0.72047725054712	0.324659030422839	2.21918130417861	0.0264743924641873	NA
"Pcdhgc5"	364.325387429911	0.877606355869235	0.213385057515007	4.11278261978355	3.9091845080211e-05	0.00642707163447316
"Gm37568"	54.9746313709733	0.465163784743152	0.241708697047098	1.92448095755741	0.0542943253687625	0.196742850302466
"Rpl21-ps1"	9.77075429258326	0.503465401047684	0.505372725356602	0.99622590572617	0.319140395086013	NA
"Gm18553"	180.433239048001	0.716355462914396	0.19067010861347	3.7570412484875	0.000171934165065721	0.0119200782792351
"Snurf"	6.4152515940467	1.17962088304303	1.07801811235734	1.09424959517936	0.273845525298341	NA
"Thap6"	606.826657761989	0.0781550107481943	0.120734802717043	0.647327936844858	0.517419724406329	0.688033880683007
"Dchs2"	9.52543786130443	0.526031034882334	0.701422797725811	0.749948585343759	0.453285671105877	NA
"Gm38261"	33.9246175256127	0.797336859665579	0.385209261598544	2.06987977484442	0.0384636043732768	0.163202855841291
"Pcdhga11"	162.353133173097	0.519783234969268	0.281283985273476	1.8478948755789	0.0646175520020984	0.213982888972228
"Gm37601"	184.425981894469	0.535021161356627	0.254998792815592	2.09813213407461	0.0358934746282962	0.156590612208309
"Pcdhgb2"	91.781776412518	0.5210814289104	0.278288391509556	1.8724511866407	0.0611442091181835	0.208273970403947
"Gm7694"	452.096562062271	0.356796469898818	0.209810541864158	1.70056502751814	0.089024695916611	0.255203142744679
"Naaladl2"	1204.17177645276	0.295697410431409	0.192253646011421	1.53805879142517	0.124034240546817	0.303932305828204
"Gm38164"	35.8643564228975	-0.000682875977546881	0.231819213908522	-0.00294572639615778	0.997649653787268	0.998903027475519
